Championship;DayWeek;DayMonth;Month;Home;Away;GoalHome;GoalAway;Win;Draw;Lose;ResultHome;ResultAway;Result;PointHome;PointAway;GamesPlayed;SignResultHome;SignResultAway;HomeMatch_1_Ago;HomeMatch_2_Ago;HomeMatch_3_Ago;HomeMatch_4_Ago;HomeMatch_5_Ago;HomeMatch_1_Ago_InHome;HomeMatch_2_Ago_InHome;HomeMatch_3_Ago_InHome;HomeMatch_4_Ago_InHome;HomeMatch_5_Ago_InHome;AwayMatch_1_Ago;AwayMatch_2_Ago;AwayMatch_3_Ago;AwayMatch_4_Ago;AwayMatch_5_Ago;AwayMatch_1_Ago_InAway;AwayMatch_2_Ago_InAway;AwayMatch_3_Ago_InAway;AwayMatch_4_Ago_InAway;AwayMatch_5_Ago_InAway;HomeGoal_1_match_Ago;HomeGoal_2_match_Ago;HomeGoal_3_match_Ago;HomeGoal_4_match_Ago;HomeGoal_5_match_Ago;HomeGoal_1_match_Ago_InHome;HomeGoal_2_match_Ago_InHome;HomeGoal_3_match_Ago_InHome;HomeGoal_4_match_Ago_InHome;HomeGoal_5_match_Ago_InHome;AwayGoal_1_match_Ago;AwayGoal_2_match_Ago;AwayGoal_3_match_Ago;AwayGoal_4_match_Ago;AwayGoal_5_match_Ago;AwayGoal_1_match_Ago_InAway;AwayGoal_2_match_Ago_InAway;AwayGoal_3_match_Ago_InAway;AwayGoal_4_match_Ago_InAway;AwayGoal_5_match_Ago_InAway
2023/24;Sabato;25;Novmbre;Salernitana;Lazio;2;1;True;False;False;1;-1;1;3;0;228;1;2;1;1;X;X;1;1;X;X;X;X;2;2;X;X;2;2;X;X;X;X;2.0;2.0;0.0;1.0;2.0;2.0;2.0;0.0;1.0;2.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0
2023/24;Sabato;25;Novmbre;Atalanta;Napoli;1;2;False;False;True;-1;1;2;0;3;228;2;1;2;1;1;X;X;2;X;X;X;X;1;2;2;X;X;1;X;X;X;X;1.0;2.0;2.0;0.0;1.0;1.0;2.0;2.0;0.0;1.0;2.0;1.0;0.0;0.0;1.0;2.0;1.0;0.0;0.0;1.0
2023/24;Sabato;25;Novmbre;Milan;Fiorentina;1;0;True;False;False;1;-1;1;3;0;228;1;2;1;2;1;1;X;1;X;X;X;X;2;1;2;2;X;2;X;X;X;X;1.0;1.0;2.0;2.0;0.0;1.0;1.0;2.0;2.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0
2023/24;Domenica;26;Novmbre;Cagliari;Monza;1;1;False;True;False;0;0;X;1;1;228;X;X;X;1;2;1;1;X;X;X;X;X;X;2;1;2;2;X;X;X;X;X;1.0;1.0;1.0;2.0;2.0;1.0;1.0;1.0;2.0;2.0;1.0;0.0;2.0;1.0;0.0;1.0;0.0;2.0;1.0;0.0
2023/24;Domenica;26;Novmbre;Empoli;Sassuolo;3;4;False;False;True;-1;1;2;0;3;228;2;1;2;X;1;2;1;2;X;X;X;X;1;X;2;1;2;1;X;X;X;X;3.0;1.0;1.0;1.0;2.0;3.0;1.0;1.0;1.0;2.0;4.0;1.0;0.0;2.0;1.0;4.0;1.0;0.0;2.0;1.0
2023/24;Domenica;26;Novmbre;Frosinone;Genoa;2;1;True;False;False;1;-1;1;3;0;228;1;2;1;2;X;1;2;1;X;X;X;X;2;1;X;2;1;2;X;X;X;X;2.0;3.0;1.0;1.0;1.0;2.0;3.0;1.0;1.0;1.0;1.0;4.0;1.0;0.0;2.0;1.0;4.0;1.0;0.0;2.0
2023/24;Domenica;26;Novmbre;Roma;Udinese;3;1;True;False;False;1;-1;1;3;0;228;1;2;1;1;2;X;1;1;X;X;X;X;2;2;1;X;2;2;X;X;X;X;3.0;2.0;3.0;1.0;1.0;3.0;2.0;3.0;1.0;1.0;1.0;1.0;4.0;1.0;0.0;1.0;1.0;4.0;1.0;0.0
2023/24;Domenica;26;Novmbre;Juventus;Inter;1;1;False;True;False;0;0;X;1;1;228;X;X;X;1;1;2;X;X;X;X;X;X;X;2;2;1;X;X;X;X;X;X;1.0;3.0;2.0;3.0;1.0;1.0;3.0;2.0;3.0;1.0;1.0;1.0;1.0;4.0;1.0;1.0;1.0;1.0;4.0;1.0
2023/24;Lunedì;27;Novmbre;Hellas Verona;Lecce;2;2;False;True;False;0;0;X;1;1;228;X;X;X;X;1;1;2;X;X;X;X;X;X;X;2;2;1;X;X;X;X;X;2.0;1.0;3.0;2.0;3.0;2.0;1.0;3.0;2.0;3.0;2.0;1.0;1.0;1.0;4.0;2.0;1.0;1.0;1.0;4.0
2023/24;Lunedì;27;Novmbre;Bologna;Torino;2;0;True;False;False;1;-1;1;3;0;228;1;2;1;X;X;1;1;1;X;X;X;X;2;X;X;2;2;2;X;X;X;X;2.0;2.0;1.0;3.0;2.0;2.0;2.0;1.0;3.0;2.0;0.0;2.0;1.0;1.0;1.0;0.0;2.0;1.0;1.0;1.0
2023/24;Venerdì;1;Dicembre;Monza;Juventus;1;2;False;False;True;-1;1;2;0;3;228;2;1;2;1;X;X;1;2;X;X;X;X;1;2;X;X;2;1;X;X;X;X;1.0;2.0;2.0;1.0;3.0;1.0;2.0;2.0;1.0;3.0;2.0;0.0;2.0;1.0;1.0;2.0;0.0;2.0;1.0;1.0
2023/24;Sabato;2;Dicembre;Genoa;Empoli;1;1;False;True;False;0;0;X;1;1;228;X;X;X;2;1;X;X;X;X;X;X;X;X;1;2;X;X;X;X;X;X;X;1.0;1.0;2.0;2.0;1.0;1.0;1.0;2.0;2.0;1.0;1.0;2.0;0.0;2.0;1.0;1.0;2.0;0.0;2.0;1.0
2023/24;Sabato;2;Dicembre;Lazio;Cagliari;1;0;True;False;False;1;-1;1;3;0;228;1;2;1;X;2;1;X;1;X;X;X;X;2;X;1;2;X;2;X;X;X;X;1.0;1.0;1.0;2.0;2.0;1.0;1.0;1.0;2.0;2.0;0.0;1.0;2.0;0.0;2.0;0.0;1.0;2.0;0.0;2.0
2023/24;Sabato;2;Dicembre;Milan;Frosinone;3;1;True;False;False;1;-1;1;3;0;228;1;2;1;1;X;2;1;1;X;X;X;X;2;2;X;1;2;2;X;X;X;X;3.0;1.0;1.0;1.0;2.0;3.0;1.0;1.0;1.0;2.0;1.0;0.0;1.0;2.0;0.0;1.0;0.0;1.0;2.0;0.0
2023/24;Domenica;3;Dicembre;Lecce;Bologna;1;1;False;True;False;0;0;X;1;1;228;X;X;X;1;1;X;2;X;X;X;X;X;X;2;2;X;1;X;X;X;X;X;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;2.0;1.0;1.0;0.0;1.0;2.0
2023/24;Domenica;3;Dicembre;Fiorentina;Salernitana;3;0;True;False;False;1;-1;1;3;0;228;1;2;1;X;1;1;X;1;X;X;X;X;2;X;2;2;X;2;X;X;X;X;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0
2023/24;Domenica;3;Dicembre;Udinese;Hellas Verona;3;3;False;True;False;0;0;X;1;1;228;X;X;X;1;X;1;1;X;X;X;X;X;X;2;X;2;2;X;X;X;X;X;3.0;3.0;1.0;3.0;1.0;3.0;3.0;1.0;3.0;1.0;3.0;0.0;1.0;1.0;0.0;3.0;0.0;1.0;1.0;0.0
2023/24;Domenica;3;Dicembre;Sassuolo;Roma;1;2;False;False;True;-1;1;2;0;3;228;2;1;2;X;1;X;1;2;X;X;X;X;1;X;2;X;2;1;X;X;X;X;1.0;3.0;3.0;1.0;3.0;1.0;3.0;3.0;1.0;3.0;2.0;3.0;0.0;1.0;1.0;2.0;3.0;0.0;1.0;1.0
2023/24;Domenica;3;Dicembre;Napoli;Inter;0;3;False;False;True;-1;1;2;0;3;228;2;1;2;2;X;1;X;2;X;X;X;X;1;1;X;2;X;1;X;X;X;X;0.0;1.0;3.0;3.0;1.0;0.0;1.0;3.0;3.0;1.0;3.0;2.0;3.0;0.0;1.0;3.0;2.0;3.0;0.0;1.0
2023/24;Lunedì;4;Dicembre;Torino;Atalanta;3;0;True;False;False;1;-1;1;3;0;228;1;2;1;2;2;X;1;1;X;X;X;X;2;1;1;X;2;2;X;X;X;X;3.0;0.0;1.0;3.0;3.0;3.0;0.0;1.0;3.0;3.0;0.0;3.0;2.0;3.0;0.0;0.0;3.0;2.0;3.0;0.0
2023/24;Venerdì;8;Dicembre;Juventus;Napoli;1;0;True;False;False;1;-1;1;3;0;228;1;2;1;1;2;2;X;1;X;X;X;X;2;2;1;1;X;2;X;X;X;X;1.0;3.0;0.0;1.0;3.0;1.0;3.0;0.0;1.0;3.0;0.0;0.0;3.0;2.0;3.0;0.0;0.0;3.0;2.0;3.0
2023/24;Sabato;9;Dicembre;Hellas Verona;Lazio;1;1;False;True;False;0;0;X;1;1;228;X;X;X;1;1;2;2;X;X;X;X;X;X;2;2;1;1;X;X;X;X;X;1.0;1.0;3.0;0.0;1.0;1.0;1.0;3.0;0.0;1.0;1.0;0.0;0.0;3.0;2.0;1.0;0.0;0.0;3.0;2.0
2023/24;Sabato;9;Dicembre;Atalanta;Milan;3;2;True;False;False;1;-1;1;3;0;228;1;2;1;X;1;1;2;1;X;X;X;X;2;X;2;2;1;2;X;X;X;X;3.0;1.0;1.0;3.0;0.0;3.0;1.0;1.0;3.0;0.0;2.0;1.0;0.0;0.0;3.0;2.0;1.0;0.0;0.0;3.0
2023/24;Sabato;9;Dicembre;Inter;Udinese;4;0;True;False;False;1;-1;1;3;0;228;1;2;1;1;X;1;1;1;X;X;X;X;2;2;X;2;2;2;X;X;X;X;4.0;3.0;1.0;1.0;3.0;4.0;3.0;1.0;1.0;3.0;0.0;2.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0
2023/24;Domenica;10;Dicembre;Frosinone;Torino;0;0;False;True;False;0;0;X;1;1;228;X;X;X;1;1;X;1;X;X;X;X;X;X;2;2;X;2;X;X;X;X;X;0.0;4.0;3.0;1.0;1.0;0.0;4.0;3.0;1.0;1.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0
2023/24;Domenica;10;Dicembre;Monza;Genoa;1;0;True;False;False;1;-1;1;3;0;228;1;2;1;X;1;1;X;1;X;X;X;X;2;X;2;2;X;2;X;X;X;X;1.0;0.0;4.0;3.0;1.0;1.0;0.0;4.0;3.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;2.0;1.0
2023/24;Domenica;10;Dicembre;Salernitana;Bologna;1;2;False;False;True;-1;1;2;0;3;228;2;1;2;1;X;1;1;2;X;X;X;X;1;2;X;2;2;1;X;X;X;X;1.0;1.0;0.0;4.0;3.0;1.0;1.0;0.0;4.0;3.0;2.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;2.0
2023/24;Domenica;10;Dicembre;Roma;Fiorentina;1;1;False;True;False;0;0;X;1;1;228;X;X;X;2;1;X;1;X;X;X;X;X;X;1;2;X;2;X;X;X;X;X;1.0;1.0;1.0;0.0;4.0;1.0;1.0;1.0;0.0;4.0;1.0;2.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0
2023/24;Lunedì;11;Dicembre;Empoli;Lecce;1;1;False;True;False;0;0;X;1;1;228;X;X;X;X;2;1;X;X;X;X;X;X;X;X;1;2;X;X;X;X;X;X;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;2.0;0.0;0.0;1.0;1.0;2.0;0.0;0.0
2023/24;Lunedì;11;Dicembre;Cagliari;Sassuolo;2;1;True;False;False;1;-1;1;3;0;228;1;2;1;X;X;2;1;1;X;X;X;X;2;X;X;1;2;2;X;X;X;X;2.0;1.0;1.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;0.0;1.0;1.0;1.0;2.0;0.0
2023/24;Venerdì;15;Dicembre;Genoa;Juventus;1;1;False;True;False;0;0;X;1;1;228;X;X;X;1;X;X;2;X;X;X;X;X;X;2;X;X;1;X;X;X;X;X;1.0;2.0;1.0;1.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0;2.0
2023/24;Sabato;16;Dicembre;Lecce;Frosinone;2;1;True;False;False;1;-1;1;3;0;228;1;2;1;X;1;X;X;1;X;X;X;X;2;X;2;X;X;2;X;X;X;X;2.0;1.0;2.0;1.0;1.0;2.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2023/24;Sabato;16;Dicembre;Napoli;Cagliari;2;1;True;False;False;1;-1;1;3;0;228;1;2;1;1;X;1;X;1;X;X;X;X;2;2;X;2;X;2;X;X;X;X;2.0;2.0;1.0;2.0;1.0;2.0;2.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2023/24;Sabato;16;Dicembre;Torino;Empoli;1;0;True;False;False;1;-1;1;3;0;228;1;2;1;1;1;X;1;1;X;X;X;X;2;2;2;X;2;2;X;X;X;X;1.0;2.0;2.0;1.0;2.0;1.0;2.0;2.0;1.0;2.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0
2023/24;Domenica;17;Dicembre;Milan;Monza;3;0;True;False;False;1;-1;1;3;0;228;1;2;1;1;1;1;X;1;X;X;X;X;2;2;2;2;X;2;X;X;X;X;3.0;1.0;2.0;2.0;1.0;3.0;1.0;2.0;2.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0
2023/24;Domenica;17;Dicembre;Fiorentina;Hellas Verona;1;0;True;False;False;1;-1;1;3;0;228;1;2;1;1;1;1;1;1;X;X;X;X;2;2;2;2;2;2;X;X;X;X;1.0;3.0;1.0;2.0;2.0;1.0;3.0;1.0;2.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0
2023/24;Domenica;17;Dicembre;Udinese;Sassuolo;2;2;False;True;False;0;0;X;1;1;228;X;X;X;1;1;1;1;X;X;X;X;X;X;2;2;2;2;X;X;X;X;X;2.0;1.0;3.0;1.0;2.0;2.0;1.0;3.0;1.0;2.0;2.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;1.0
2023/24;Domenica;17;Dicembre;Bologna;Roma;2;0;True;False;False;1;-1;1;3;0;228;1;2;1;X;1;1;1;1;X;X;X;X;2;X;2;2;2;2;X;X;X;X;2.0;2.0;1.0;3.0;1.0;2.0;2.0;1.0;3.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0
2023/24;Domenica;17;Dicembre;Lazio;Inter;0;2;False;False;True;-1;1;2;0;3;228;2;1;2;1;X;1;1;2;X;X;X;X;1;2;X;2;2;1;X;X;X;X;0.0;2.0;2.0;1.0;3.0;0.0;2.0;2.0;1.0;3.0;2.0;0.0;2.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0
2023/24;Lunedì;18;Dicembre;Atalanta;Salernitana;4;1;True;False;False;1;-1;1;3;0;228;1;2;1;2;1;X;1;1;X;X;X;X;2;1;2;X;2;2;X;X;X;X;4.0;0.0;2.0;2.0;1.0;4.0;0.0;2.0;2.0;1.0;1.0;2.0;0.0;2.0;0.0;1.0;2.0;0.0;2.0;0.0
2023/24;Venerdì;22;Dicembre;Empoli;Lazio;0;2;False;False;True;-1;1;2;0;3;228;2;1;2;1;2;1;X;2;X;X;X;X;1;2;1;2;X;1;X;X;X;X;0.0;4.0;0.0;2.0;2.0;0.0;4.0;0.0;2.0;2.0;2.0;1.0;2.0;0.0;2.0;2.0;1.0;2.0;0.0;2.0
2023/24;Venerdì;22;Dicembre;Sassuolo;Genoa;1;2;False;False;True;-1;1;2;0;3;228;2;1;2;2;1;2;1;2;X;X;X;X;1;1;2;1;2;1;X;X;X;X;1.0;0.0;4.0;0.0;2.0;1.0;0.0;4.0;0.0;2.0;2.0;2.0;1.0;2.0;0.0;2.0;2.0;1.0;2.0;0.0
2023/24;Venerdì;22;Dicembre;Monza;Fiorentina;0;1;False;False;True;-1;1;2;0;3;228;2;1;2;2;2;1;2;2;X;X;X;X;1;1;1;2;1;1;X;X;X;X;0.0;1.0;0.0;4.0;0.0;0.0;1.0;0.0;4.0;0.0;1.0;2.0;2.0;1.0;2.0;1.0;2.0;2.0;1.0;2.0
2023/24;Venerdì;22;Dicembre;Salernitana;Milan;2;2;False;True;False;0;0;X;1;1;228;X;X;X;2;2;2;1;X;X;X;X;X;X;1;1;1;2;X;X;X;X;X;2.0;0.0;1.0;0.0;4.0;2.0;0.0;1.0;0.0;4.0;2.0;1.0;2.0;2.0;1.0;2.0;1.0;2.0;2.0;1.0
2023/24;Sabato;23;Dicembre;Frosinone;Juventus;1;2;False;False;True;-1;1;2;0;3;228;2;1;2;X;2;2;2;2;X;X;X;X;1;X;1;1;1;1;X;X;X;X;1.0;2.0;0.0;1.0;0.0;1.0;2.0;0.0;1.0;0.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;1.0;2.0;2.0
2023/24;Sabato;23;Dicembre;Bologna;Atalanta;1;0;True;False;False;1;-1;1;3;0;228;1;2;1;2;X;2;2;1;X;X;X;X;2;1;X;1;1;2;X;X;X;X;1.0;1.0;2.0;0.0;1.0;1.0;1.0;2.0;0.0;1.0;0.0;2.0;2.0;1.0;2.0;0.0;2.0;2.0;1.0;2.0
2023/24;Sabato;23;Dicembre;Torino;Udinese;1;1;False;True;False;0;0;X;1;1;228;X;X;X;1;2;X;2;X;X;X;X;X;X;2;1;X;1;X;X;X;X;X;1.0;1.0;1.0;2.0;0.0;1.0;1.0;1.0;2.0;0.0;1.0;0.0;2.0;2.0;1.0;1.0;0.0;2.0;2.0;1.0
2023/24;Sabato;23;Dicembre;Hellas Verona;Cagliari;2;0;True;False;False;1;-1;1;3;0;228;1;2;1;X;1;2;X;1;X;X;X;X;2;X;2;1;X;2;X;X;X;X;2.0;1.0;1.0;1.0;2.0;2.0;1.0;1.0;1.0;2.0;0.0;1.0;0.0;2.0;2.0;0.0;1.0;0.0;2.0;2.0
2023/24;Sabato;23;Dicembre;Inter;Lecce;2;0;True;False;False;1;-1;1;3;0;228;1;2;1;1;X;1;2;1;X;X;X;X;2;2;X;2;1;2;X;X;X;X;2.0;2.0;1.0;1.0;1.0;2.0;2.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;1.0;0.0;2.0
2023/24;Sabato;23;Dicembre;Roma;Napoli;2;0;True;False;False;1;-1;1;3;0;228;1;2;1;1;1;X;1;1;X;X;X;X;2;2;2;X;2;2;X;X;X;X;2.0;2.0;2.0;1.0;1.0;2.0;2.0;2.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2023/24;Venerdì;29;Dicembre;Fiorentina;Torino;1;0;True;False;False;1;-1;1;3;0;228;1;2;1;1;1;1;X;1;X;X;X;X;2;2;2;2;X;2;X;X;X;X;1.0;2.0;2.0;2.0;1.0;1.0;2.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
2023/24;Venerdì;29;Dicembre;Napoli;Monza;0;0;False;True;False;0;0;X;1;1;228;X;X;X;1;1;1;1;X;X;X;X;X;X;2;2;2;2;X;X;X;X;X;0.0;1.0;2.0;2.0;2.0;0.0;1.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023/24;Venerdì;29;Dicembre;Genoa;Inter;1;1;False;True;False;0;0;X;1;1;228;X;X;X;X;1;1;1;X;X;X;X;X;X;X;2;2;2;X;X;X;X;X;1.0;0.0;1.0;2.0;2.0;1.0;0.0;1.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
2023/24;Venerdì;29;Dicembre;Lazio;Frosinone;3;1;True;False;False;1;-1;1;3;0;228;1;2;1;X;X;1;1;1;X;X;X;X;2;X;X;2;2;2;X;X;X;X;3.0;1.0;0.0;1.0;2.0;3.0;1.0;0.0;1.0;2.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
2023/24;Sabato;30;Dicembre;Atalanta;Lecce;1;0;True;False;False;1;-1;1;3;0;228;1;2;1;1;X;X;1;1;X;X;X;X;2;2;X;X;2;2;X;X;X;X;1.0;3.0;1.0;0.0;1.0;1.0;3.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
2023/24;Sabato;30;Dicembre;Cagliari;Empoli;0;0;False;True;False;0;0;X;1;1;228;X;X;X;1;1;X;X;X;X;X;X;X;X;2;2;X;X;X;X;X;X;X;0.0;1.0;3.0;1.0;0.0;0.0;1.0;3.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0
2023/24;Sabato;30;Dicembre;Udinese;Bologna;3;0;True;False;False;1;-1;1;3;0;228;1;2;1;X;1;1;X;1;X;X;X;X;2;X;2;2;X;2;X;X;X;X;3.0;0.0;1.0;3.0;1.0;3.0;0.0;1.0;3.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0
2023/24;Sabato;30;Dicembre;Milan;Sassuolo;1;0;True;False;False;1;-1;1;3;0;228;1;2;1;1;X;1;1;1;X;X;X;X;2;2;X;2;2;2;X;X;X;X;1.0;3.0;0.0;1.0;3.0;1.0;3.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
2023/24;Sabato;30;Dicembre;Hellas Verona;Salernitana;0;1;False;False;True;-1;1;2;0;3;228;2;1;2;1;1;X;1;2;X;X;X;X;1;2;2;X;2;1;X;X;X;X;0.0;1.0;3.0;0.0;1.0;0.0;1.0;3.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
2023/24;Sabato;30;Dicembre;Juventus;Roma;1;0;True;False;False;1;-1;1;3;0;228;1;2;1;2;1;1;X;1;X;X;X;X;2;1;2;2;X;2;X;X;X;X;1.0;0.0;1.0;3.0;0.0;1.0;0.0;1.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023/24;Venerdì;5;Gennaio;Bologna;Genoa;1;1;False;True;False;0;0;X;1;1;228;X;X;X;1;2;1;1;X;X;X;X;X;X;2;1;2;2;X;X;X;X;X;1.0;1.0;0.0;1.0;3.0;1.0;1.0;0.0;1.0;3.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
2023/24;Sabato;6;Gennaio;Inter;Hellas Verona;2;1;True;False;False;1;-1;1;3;0;228;1;2;1;X;1;2;1;1;X;X;X;X;2;X;2;1;2;2;X;X;X;X;2.0;1.0;1.0;0.0;1.0;2.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0
2023/24;Sabato;6;Gennaio;Frosinone;Monza;2;3;False;False;True;-1;1;2;0;3;228;2;1;2;1;X;1;2;2;X;X;X;X;1;2;X;2;1;1;X;X;X;X;2.0;2.0;1.0;1.0;0.0;2.0;2.0;1.0;1.0;0.0;3.0;1.0;1.0;0.0;1.0;3.0;1.0;1.0;0.0;1.0
2023/24;Sabato;6;Gennaio;Lecce;Cagliari;1;1;False;True;False;0;0;X;1;1;228;X;X;X;2;1;X;1;X;X;X;X;X;X;1;2;X;2;X;X;X;X;X;1.0;2.0;2.0;1.0;1.0;1.0;2.0;2.0;1.0;1.0;1.0;3.0;1.0;1.0;0.0;1.0;3.0;1.0;1.0;0.0
2023/24;Sabato;6;Gennaio;Sassuolo;Fiorentina;1;0;True;False;False;1;-1;1;3;0;228;1;2;1;X;2;1;X;1;X;X;X;X;2;X;1;2;X;2;X;X;X;X;1.0;1.0;2.0;2.0;1.0;1.0;1.0;2.0;2.0;1.0;0.0;1.0;3.0;1.0;1.0;0.0;1.0;3.0;1.0;1.0
2023/24;Domenica;7;Gennaio;Empoli;Milan;0;3;False;False;True;-1;1;2;0;3;228;2;1;2;1;X;2;1;2;X;X;X;X;1;2;X;1;2;1;X;X;X;X;0.0;1.0;1.0;2.0;2.0;0.0;1.0;1.0;2.0;2.0;3.0;0.0;1.0;3.0;1.0;3.0;0.0;1.0;3.0;1.0
2023/24;Domenica;7;Gennaio;Torino;Napoli;3;0;True;False;False;1;-1;1;3;0;228;1;2;1;2;1;X;2;1;X;X;X;X;2;1;2;X;1;2;X;X;X;X;3.0;0.0;1.0;1.0;2.0;3.0;0.0;1.0;1.0;2.0;0.0;3.0;0.0;1.0;3.0;0.0;3.0;0.0;1.0;3.0
2023/24;Domenica;7;Gennaio;Udinese;Lazio;1;2;False;False;True;-1;1;2;0;3;228;2;1;2;1;2;1;X;2;X;X;X;X;1;2;1;2;X;1;X;X;X;X;1.0;3.0;0.0;1.0;1.0;1.0;3.0;0.0;1.0;1.0;2.0;0.0;3.0;0.0;1.0;2.0;0.0;3.0;0.0;1.0
2023/24;Domenica;7;Gennaio;Salernitana;Juventus;1;2;False;False;True;-1;1;2;0;3;228;2;1;2;2;1;2;1;2;X;X;X;X;1;1;2;1;2;1;X;X;X;X;1.0;1.0;3.0;0.0;1.0;1.0;1.0;3.0;0.0;1.0;2.0;2.0;0.0;3.0;0.0;2.0;2.0;0.0;3.0;0.0
2023/24;Domenica;7;Gennaio;Roma;Atalanta;1;1;False;True;False;0;0;X;1;1;228;X;X;X;2;2;1;2;X;X;X;X;X;X;1;1;2;1;X;X;X;X;X;1.0;1.0;1.0;3.0;0.0;1.0;1.0;1.0;3.0;0.0;1.0;2.0;2.0;0.0;3.0;1.0;2.0;2.0;0.0;3.0
2023/24;Sabato;13;Gennaio;Genoa;Torino;0;0;False;True;False;0;0;X;1;1;228;X;X;X;X;2;2;1;X;X;X;X;X;X;X;1;1;2;X;X;X;X;X;0.0;1.0;1.0;1.0;3.0;0.0;1.0;1.0;1.0;3.0;0.0;1.0;2.0;2.0;0.0;0.0;1.0;2.0;2.0;0.0
2023/24;Sabato;13;Gennaio;Napoli;Salernitana;2;1;True;False;False;1;-1;1;3;0;228;1;2;1;X;X;2;2;1;X;X;X;X;2;X;X;1;1;2;X;X;X;X;2.0;0.0;1.0;1.0;1.0;2.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;2.0;2.0;1.0;0.0;1.0;2.0;2.0
2023/24;Sabato;13;Gennaio;Hellas Verona;Empoli;2;1;True;False;False;1;-1;1;3;0;228;1;2;1;1;X;X;2;1;X;X;X;X;2;2;X;X;1;2;X;X;X;X;2.0;2.0;0.0;1.0;1.0;2.0;2.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;2.0;1.0;1.0;0.0;1.0;2.0
2023/24;Sabato;13;Gennaio;Monza;Inter;1;5;False;False;True;-1;1;2;0;3;228;2;1;2;1;1;X;X;2;X;X;X;X;1;2;2;X;X;1;X;X;X;X;1.0;2.0;2.0;0.0;1.0;1.0;2.0;2.0;0.0;1.0;5.0;1.0;1.0;0.0;1.0;5.0;1.0;1.0;0.0;1.0
2023/24;Domenica;14;Gennaio;Lazio;Lecce;1;0;True;False;False;1;-1;1;3;0;228;1;2;1;2;1;1;X;1;X;X;X;X;2;1;2;2;X;2;X;X;X;X;1.0;1.0;2.0;2.0;0.0;1.0;1.0;2.0;2.0;0.0;0.0;5.0;1.0;1.0;0.0;0.0;5.0;1.0;1.0;0.0
